card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
2719000333350.0,108,4,19227.8,2,3,3,233,8,Potential
2719000333367.0,111,2,8500.0,1,1,2,112,4,At Risk
2719000333473.0,2,55,155691.66999999998,5,5,5,555,15,Champions
2719000333503.0,48,1,1830.0,3,1,1,311,5,At Risk
2719000333510.0,39,63,171073.54,3,5,5,355,13,Champions
2719000333527.0,52,8,8880.0,3,4,2,342,9,Loyal
2719000333541.0,14,11,12935.0,4,4,3,443,11,Loyal
2719000333558.0,31,6,50336.96,3,3,5,335,11,Loyal
2719000333565.0,195,2,12780.0,1,1,3,113,5,At Risk
2719000333572.0,218,1,1300.0,1,1,1,111,3,Lost
2719000333589.0,3,12,92930.0,5,4,5,545,14,Champions
2719000333602.0,118,5,5697.48,1,3,2,132,6,Potential
2719000333619.0,13,4,32864.32,4,3,4,434,11,Loyal
2719000333633.0,18,12,54598.92,4,4,5,445,13,Champions
2719000333640.0,80,1,6810.0,2,1,2,212,5,At Risk
2719000333664.0,210,1,7079.0,1,1,2,112,4,At Risk
2719000333688.0,33,1,3660.0,3,1,1,311,5,At Risk
2719000333725.0,67,1,4220.0,2,1,1,211,4,At Risk
2719000333794.0,5,3,27125.0,5,2,4,524,11,Loyal
2719000333824.0,122,2,33470.0,1,1,4,114,6,Potential
2719000333831.0,13,9,18180.0,4,4,3,443,11,Loyal
2719000333930.0,85,3,12440.0,2,2,3,223,7,Potential
2719000333947.0,28,2,1280.0,3,1,1,311,5,At Risk
2719000333954.0,143,1,3380.0,1,1,1,111,3,Lost
2719000333961.0,123,1,1610.0,1,1,1,111,3,Lost
2719000334012.0,69,6,32917.24,2,3,4,234,9,Loyal
2719000334036.0,35,6,10800.0,3,3,3,333,9,Loyal
2719000334043.0,31,3,7926.2,3,2,2,322,7,Potential
2719000334074.0,169,1,2430.0,1,1,1,111,3,Lost
2719000334081.0,4,4,7740.0,5,3,2,532,10,Loyal
2719000334135.0,50,1,5510.0,3,1,2,312,6,Potential
2719000334142.0,226,1,3090.0,1,1,1,111,3,Lost
2719000334180.0,11,13,62530.0,4,5,5,455,14,Champions
2719000334197.0,9,1,12640.32,4,1,3,413,8,Potential
2719000334203.0,8,1,10880.0,5,1,3,513,9,Loyal
2719000334234.0,1,27,73773.72,5,5,5,555,15,Champions
2719000334258.0,196,1,7831.8,1,1,2,112,4,At Risk
2719000334265.0,41,7,23481.0,3,4,4,344,11,Loyal
2719000334272.0,100,1,130.0,2,1,1,211,4,At Risk
2719000334289.0,66,2,24215.0,2,1,4,214,7,Potential
2719000334296.0,92,3,16665.0,2,2,3,223,7,Potential
2719000334302.0,33,2,2250.0,3,1,1,311,5,At Risk
2719000334319.0,39,4,30590.0,3,3,4,334,10,Loyal
2719000334326.0,59,6,10075.0,2,3,2,232,7,Potential
2719000334340.0,186,1,10510.0,1,1,2,112,4,At Risk
2719000334371.0,94,1,3020.0,2,1,1,211,4,At Risk
2719000334456.0,139,1,5830.0,1,1,2,112,4,At Risk
2719000334487.0,118,1,13655.0,1,1,3,113,5,At Risk
2719000334524.0,19,5,21330.0,4,3,4,434,11,Loyal
2719000334593.0,84,7,17535.0,2,4,3,243,9,Loyal
2719000334609.0,11,2,4480.0,4,1,2,412,7,Potential
2719000334616.0,35,1,7270.0,3,1,2,312,6,Potential
2719000334623.0,37,13,31677.54,3,5,4,354,12,Champions
2719000334647.0,30,3,9309.86,3,2,2,322,7,Potential
2719000334685.0,4,2,9165.0,5,1,2,512,8,Potential
2719000334715.0,10,5,18550.0,4,3,3,433,10,Loyal
2719000334746.0,7,16,66885.64,5,5,5,555,15,Champions
2719000334760.0,5,18,28900.0,5,5,4,554,14,Champions
2719000334807.0,117,1,7080.0,1,1,2,112,4,At Risk
2719000334869.0,110,4,37275.0,2,3,4,234,9,Loyal
2719000334876.0,19,7,19388.68,4,4,3,443,11,Loyal
2719000334883.0,2,57,148848.44,5,5,5,555,15,Champions
2719000334906.0,40,3,18760.0,3,2,3,323,8,Potential
2719000334975.0,12,3,15582.76,4,2,3,423,9,Loyal
2719000334982.0,181,3,12330.0,1,2,3,123,6,Potential
2719000349863.0,57,12,39995.0,2,4,4,244,10,Loyal
2719000354065.0,205,2,7600.0,1,1,2,112,4,At Risk
2719000356649.0,79,4,19209.58,2,3,3,233,8,Potential
2719000356656.0,30,3,4870.0,3,2,2,322,7,Potential
2719000356670.0,1,18,48312.16,5,5,5,555,15,Champions
2719000356687.0,40,2,5840.0,3,1,2,312,6,Potential
2719000356748.0,33,1,1931.4,3,1,1,311,5,At Risk
2719000356793.0,9,10,28915.0,4,4,4,444,12,Champions
2719000356823.0,1,20,47864.76,5,5,5,555,15,Champions
2719000356847.0,11,29,32324.29,4,5,4,454,13,Champions
2719000356861.0,154,3,6755.0,1,2,2,122,5,At Risk
2719000356915.0,50,3,1910.0,3,2,1,321,6,Potential
2719000356922.0,128,7,12380.0,1,4,3,143,8,Potential
2719000356939.0,14,15,46256.729999999996,4,5,5,455,14,Champions
2719000356946.0,157,1,810.0,1,1,1,111,3,Lost
2719000356960.0,15,9,20302.64,4,4,4,444,12,Champions
2719000356991.0,10,3,7670.0,4,2,2,422,8,Potential
2719000357035.0,29,11,40679.42,3,4,5,345,12,Champions
2719000357042.0,26,5,43930.0,3,3,5,335,11,Loyal
2719000357103.0,4,12,20366.68,5,4,4,544,13,Champions
2719000357141.0,4,10,27230.0,5,4,4,544,13,Champions
2719000357158.0,70,43,121190.65,2,5,5,255,12,Champions
2719000357165.0,42,2,3080.0,3,1,1,311,5,At Risk
2719000357172.0,15,6,36525.0,4,3,4,434,11,Loyal
2719000357202.0,108,1,880.0,2,1,1,211,4,At Risk
2719000357233.0,65,3,8100.0,2,2,2,222,6,Potential
2719000357257.0,4,29,167237.67,5,5,5,555,15,Champions
2719000357271.0,6,6,20072.96,5,3,3,533,11,Loyal
2719000357288.0,140,1,3770.0,1,1,1,111,3,Lost
2719000357295.0,22,7,9370.0,4,4,2,442,10,Loyal
2719000357318.0,9,2,5270.0,4,1,2,412,7,Potential
2719000357325.0,117,2,7190.82,1,1,2,112,4,At Risk
2719000357332.0,173,1,1250.0,1,1,1,111,3,Lost
2719000357349.0,8,4,15310.0,5,3,3,533,11,Loyal
2719000357370.0,30,3,4645.0,3,2,2,322,7,Potential
2719000357387.0,38,16,20284.0,3,5,4,354,12,Champions
2719000357455.0,205,1,2480.0,1,1,1,111,3,Lost
2719000357462.0,5,6,11450.0,5,3,3,533,11,Loyal
2719000357530.0,137,1,1760.0,1,1,1,111,3,Lost
2719000357547.0,172,1,5470.0,1,1,2,112,4,At Risk
2719000357592.0,32,20,106806.12,3,5,5,355,13,Champions
2719000357622.0,99,5,15660.0,2,3,3,233,8,Potential
2719000357646.0,92,4,21750.0,2,3,4,234,9,Loyal
2719000357684.0,178,1,1200.0,1,1,1,111,3,Lost
2719000357714.0,42,8,10641.4,3,4,2,342,9,Loyal
2719000357738.0,194,1,1700.0,1,1,1,111,3,Lost
2719000357783.0,5,23,69181.36,5,5,5,555,15,Champions
2719000357806.0,10,8,26580.0,4,4,4,444,12,Champions
2719000357844.0,106,10,23400.0,2,4,4,244,10,Loyal
2719000357868.0,62,2,10750.0,2,1,2,212,5,At Risk
2719000357912.0,163,3,7110.0,1,2,2,122,5,At Risk
2719000357936.0,92,3,13872.08,2,2,3,223,7,Potential
2719000357943.0,24,5,5615.0,3,3,2,332,8,Potential
2719000357967.0,20,6,31680.239999999998,4,3,4,434,11,Loyal
2719000357981.0,56,1,600.0,2,1,1,211,4,At Risk
2719000357998.0,36,3,12030.0,3,2,3,323,8,Potential
2719000358001.0,111,1,7705.0,1,1,2,112,4,At Risk
2719000363012.0,7,11,40799.8,5,4,5,545,14,Champions
2719000363036.0,5,12,51053.84,5,4,5,545,14,Champions
2719000363043.0,9,15,72566.12,4,5,5,455,14,Champions
2719000363050.0,116,2,10900.0,1,1,3,113,5,At Risk
2719000363081.0,152,17,25865.0,1,5,4,154,10,Loyal
2719000363142.0,122,1,9450.0,1,1,2,112,4,At Risk
2719000363173.0,11,4,20340.3,4,3,4,434,11,Loyal
2719000363197.0,105,4,9200.0,2,3,2,232,7,Potential
2719000363241.0,42,2,7640.0,3,1,2,312,6,Potential
2719000363258.0,24,2,5290.0,3,1,2,312,6,Potential
2719000363272.0,79,2,1677.0,2,1,1,211,4,At Risk
2719000363289.0,4,18,135458.66,5,5,5,555,15,Champions
2719000363296.0,3,7,14500.0,5,4,3,543,12,Champions
2719000363319.0,1,28,87875.0,5,5,5,555,15,Champions
2719000363333.0,41,3,16425.0,3,2,3,323,8,Potential
2719000363357.0,63,1,750.0,2,1,1,211,4,At Risk
2719000363388.0,100,3,9730.0,2,2,2,222,6,Potential
2719000363425.0,24,3,4210.0,3,2,1,321,6,Potential
2719000363432.0,124,3,6270.0,1,2,2,122,5,At Risk
2719000363456.0,11,8,13600.0,4,4,3,443,11,Loyal
2719000363470.0,109,1,1150.0,2,1,1,211,4,At Risk
2719000363517.0,58,3,8470.0,2,2,2,222,6,Potential
2719000363548.0,54,5,15755.0,2,3,3,233,8,Potential
2719000363586.0,31,8,41570.0,3,4,5,345,12,Champions
2719000363616.0,93,1,2460.0,2,1,1,211,4,At Risk
2719000363685.0,118,3,9863.12,1,2,2,122,5,At Risk
2719000363692.0,16,11,17836.98,4,4,3,443,11,Loyal
2719000363739.0,13,2,3700.0,4,1,1,411,6,Potential
2719000363760.0,23,3,39627.0,3,2,4,324,9,Loyal
2719000363777.0,18,13,14495.0,4,5,3,453,12,Champions
2719000363784.0,13,1,6620.0,4,1,2,412,7,Potential
2719000363791.0,2,42,101979.34,5,5,5,555,15,Champions
2719000363807.0,182,2,7001.7,1,1,2,112,4,At Risk
2719000363838.0,175,1,200.0,1,1,1,111,3,Lost
2719000363852.0,5,16,45103.0,5,5,5,555,15,Champions
2719000363876.0,67,2,3690.0,2,1,1,211,4,At Risk
2719000363890.0,32,1,300.0,3,1,1,311,5,At Risk
2719000363906.0,5,3,4199.76,5,2,1,521,8,Potential
2719000363944.0,9,17,66181.16,4,5,5,455,14,Champions
2719000363951.0,116,14,27589.63,1,5,4,154,10,Loyal
2719000363968.0,22,20,33471.0,4,5,4,454,13,Champions
2719000363982.0,16,13,64024.0,4,5,5,455,14,Champions
2719000381030.0,162,3,5040.0,1,2,2,122,5,At Risk
2719000381085.0,29,7,5242.5,3,4,2,342,9,Loyal
2719000381092.0,51,7,7459.8,3,4,2,342,9,Loyal
2719000381139.0,218,1,4630.0,1,1,2,112,4,At Risk
2719000381153.0,16,6,14960.0,4,3,3,433,10,Loyal
2719000381160.0,10,7,25638.78,4,4,4,444,12,Champions
2719000381221.0,1,13,8857.68,5,5,2,552,12,Champions
2719000381238.0,108,1,15730.0,2,1,3,213,6,Potential
2719000381252.0,156,3,12865.0,1,2,3,123,6,Potential
2719000381283.0,14,10,53293.04,4,4,5,445,13,Champions
2719000381290.0,11,10,15369.42,4,4,3,443,11,Loyal
2719000381320.0,59,11,21459.53,2,4,4,244,10,Loyal
2719000381337.0,7,43,135590.23,5,5,5,555,15,Champions
2719000381344.0,200,1,701.08,1,1,1,111,3,Lost
2719000381351.0,63,2,4390.0,2,1,1,211,4,At Risk
2719000381375.0,3,49,52592.520000000004,5,5,5,555,15,Champions
2719000381412.0,44,6,4985.17,3,3,2,332,8,Potential
2719000381443.0,24,10,28440.0,3,4,4,344,11,Loyal
2719000381535.0,94,2,4783.639999999999,2,1,2,212,5,At Risk
2719000381559.0,183,1,1050.0,1,1,1,111,3,Lost
2719000381566.0,18,10,36230.0,4,4,4,444,12,Champions
2719000381603.0,4,9,49265.0,5,4,5,545,14,Champions
2719000381634.0,2,8,26725.0,5,4,4,544,13,Champions
2719000381641.0,7,10,29145.0,5,4,4,544,13,Champions
2719000381665.0,11,11,85729.76,4,4,5,445,13,Champions
2719000381689.0,40,5,12680.0,3,3,3,333,9,Loyal
2719000381696.0,92,16,38520.64,2,5,4,254,11,Loyal
2719000381702.0,95,6,10645.0,2,3,2,232,7,Potential
2719000381733.0,95,9,28000.41,2,4,4,244,10,Loyal
2719000381740.0,4,30,88098.36,5,5,5,555,15,Champions
2719000381795.0,12,14,58940.0,4,5,5,455,14,Champions
2719000381801.0,16,8,23400.0,4,4,4,444,12,Champions
2719000381818.0,4,19,49408.64,5,5,5,555,15,Champions
2719000381887.0,5,26,81571.26000000001,5,5,5,555,15,Champions
2719000381900.0,18,7,12225.34,4,4,3,443,11,Loyal
2719000381931.0,64,14,42240.0,2,5,5,255,12,Champions
2719000381962.0,80,6,12479.0,2,3,3,233,8,Potential
2719000383010.0,5,8,31785.6,5,4,4,544,13,Champions
2719000383027.0,17,5,15226.68,4,3,3,433,10,Loyal
2719000383034.0,14,11,92458.86,4,4,5,445,13,Champions
2719000383126.0,45,9,63990.44,3,4,5,345,12,Champions
2719000383157.0,174,2,7640.0,1,1,2,112,4,At Risk
2719000383171.0,120,3,7090.0,1,2,2,122,5,At Risk
2719000383188.0,71,7,42568.880000000005,2,4,5,245,11,Loyal
2719000383201.0,12,3,14265.0,4,2,3,423,9,Loyal
2719000383256.0,9,15,22456.0,4,5,4,454,13,Champions
2719000383263.0,20,14,32500.0,4,5,4,454,13,Champions
2719000383294.0,9,24,29859.24,4,5,4,454,13,Champions
2719000383324.0,116,1,2770.0,1,1,1,111,3,Lost
2719000383355.0,40,4,10165.0,3,3,2,332,8,Potential
2719000383362.0,13,3,2690.0,4,2,1,421,7,Potential
2719000383379.0,5,8,39980.0,5,4,4,544,13,Champions
2719000383447.0,1,19,32025.22,5,5,4,554,14,Champions
2719000383492.0,7,12,17732.45,5,4,3,543,12,Champions
2719000383508.0,13,9,15390.0,4,4,3,443,11,Loyal
2719000383546.0,3,6,13240.0,5,3,3,533,11,Loyal
2719000383584.0,44,2,20127.44,3,1,3,313,7,Potential
2719000383591.0,90,9,24695.0,2,4,4,244,10,Loyal
2719000383645.0,7,7,19825.0,5,4,3,543,12,Champions
2719000383652.0,35,1,3850.0,3,1,1,311,5,At Risk
2719000383676.0,110,1,1590.0,2,1,1,211,4,At Risk
2719000383683.0,31,5,32787.16,3,3,4,334,10,Loyal
2719000383706.0,1,7,24524.0,5,4,4,544,13,Champions
2719000383751.0,106,4,57490.0,2,3,5,235,10,Loyal
2719000383768.0,68,1,800.0,2,1,1,211,4,At Risk
2719000383775.0,109,5,34758.06,2,3,4,234,9,Loyal
2719000383805.0,107,3,12026.72,2,2,3,223,7,Potential
2719000383812.0,3,9,18040.0,5,4,3,543,12,Champions
2719000383867.0,98,1,870.0,2,1,1,211,4,At Risk
2719000383881.0,109,1,1600.0,2,1,1,211,4,At Risk
2719000383898.0,18,17,31771.3,4,5,4,454,13,Champions
2719000383904.0,25,2,2560.0,3,1,1,311,5,At Risk
2719000383911.0,59,7,15621.4,2,4,3,243,9,Loyal
2719000383935.0,111,1,1200.0,1,1,1,111,3,Lost
2719000383942.0,47,4,22459.36,3,3,4,334,10,Loyal
2719000383966.0,149,5,11420.0,1,3,3,133,7,Potential
2719000383973.0,215,3,2950.0,1,2,1,121,4,At Risk
2719000383980.0,9,16,32284.92,4,5,4,454,13,Champions
2719000383997.0,44,4,35750.0,3,3,4,334,10,Loyal
2719000384000.0,8,18,153047.4,5,5,5,555,15,Champions
2719000387063.0,24,4,9480.0,3,3,2,332,8,Potential
2719000387087.0,44,6,31560.0,3,3,4,334,10,Loyal
2719000387117.0,98,2,3836.86,2,1,1,211,4,At Risk
2719000387131.0,107,1,3370.0,2,1,1,211,4,At Risk
2719000387148.0,115,2,22490.0,1,1,4,114,6,Potential
2719000387179.0,34,2,5355.0,3,1,2,312,6,Potential
2719000387193.0,32,5,11290.0,3,3,3,333,9,Loyal
2719000387209.0,24,2,20350.0,3,1,4,314,8,Potential
2719000387230.0,30,4,18008.87,3,3,3,333,9,Loyal
2719000387278.0,15,13,56585.0,4,5,5,455,14,Champions
2719000387285.0,2,16,37248.7,5,5,4,554,14,Champions
2719000387292.0,2,4,12690.0,5,3,3,533,11,Loyal
2719000387315.0,15,44,48251.090000000004,4,5,5,455,14,Champions
2719000387322.0,1,9,54483.6,5,4,5,545,14,Champions
2719000387360.0,17,10,25198.2,4,4,4,444,12,Champions
2719000387407.0,29,7,33301.26,3,4,4,344,11,Loyal
2719000387421.0,226,1,1300.0,1,1,1,111,3,Lost
2719000387452.0,1,33,46630.04,5,5,5,555,15,Champions
2719000387476.0,32,12,42251.89,3,4,5,345,12,Champions
2719000387513.0,107,1,10700.0,2,1,2,212,5,At Risk
2719000387537.0,10,9,6780.0,4,4,2,442,10,Loyal
2719000387612.0,74,1,6710.0,2,1,2,212,5,At Risk
2719000387629.0,157,1,7509.0,1,1,2,112,4,At Risk
2719000387674.0,30,6,19114.1,3,3,3,333,9,Loyal
2719000387728.0,216,1,5084.0,1,1,2,112,4,At Risk
2719000387735.0,139,1,510.0,1,1,1,111,3,Lost
2719000387742.0,180,2,6850.0,1,1,2,112,4,At Risk
2719000387759.0,2,14,12304.76,5,5,3,553,13,Champions
2719000387780.0,39,26,82782.12,3,5,5,355,13,Champions
2719000387797.0,90,7,7925.0,2,4,2,242,8,Potential
2719000387889.0,10,3,31430.0,4,2,4,424,10,Loyal
2719000387896.0,98,5,98625.0,2,3,5,235,10,Loyal
2719000387902.0,194,2,2210.0,1,1,1,111,3,Lost
2719000387919.0,20,69,199504.12,4,5,5,455,14,Champions
2719000387940.0,1,17,38231.3,5,5,4,554,14,Champions
2719000387971.0,6,3,9660.560000000001,5,2,2,522,9,Loyal
2719000390032.0,101,1,1900.0,2,1,1,211,4,At Risk
2719000390049.0,28,4,13610.0,3,3,3,333,9,Loyal
2719000390087.0,80,7,22527.6,2,4,4,244,10,Loyal
2719000390100.0,68,3,14958.48,2,2,3,223,7,Potential
2719000390124.0,10,8,70540.03,4,4,5,445,13,Champions
2719000390179.0,29,7,35676.66,3,4,4,344,11,Loyal
2719000390186.0,9,10,73755.0,4,4,5,445,13,Champions
2719000390209.0,189,1,4840.0,1,1,2,112,4,At Risk
2719000390216.0,107,3,16620.0,2,2,3,223,7,Potential
2719000390247.0,36,8,28980.85,3,4,4,344,11,Loyal
2719000390254.0,58,2,3740.0,2,1,1,211,4,At Risk
2719000390292.0,141,1,870.0,1,1,1,111,3,Lost
2719000390346.0,8,10,34188.0,5,4,4,544,13,Champions
2719000390353.0,11,5,37470.0,4,3,4,434,11,Loyal
2719000390384.0,17,7,19390.0,4,4,3,443,11,Loyal
2719000390414.0,11,5,46858.68,4,3,5,435,12,Champions
2719000390452.0,81,6,5950.0,2,3,2,232,7,Potential
2719000390520.0,22,8,30600.0,4,4,4,444,12,Champions
2719000390537.0,16,8,12085.0,4,4,3,443,11,Loyal
2719000390544.0,158,1,1200.0,1,1,1,111,3,Lost
2719000390582.0,13,10,82420.0,4,4,5,445,13,Champions
2719000390599.0,38,4,29254.0,3,3,4,334,10,Loyal
2719000390636.0,3,41,79148.1,5,5,5,555,15,Champions
2719000390674.0,34,4,36926.4,3,3,4,334,10,Loyal
2719000390735.0,164,1,6330.0,1,1,2,112,4,At Risk
2719000390766.0,48,4,15635.0,3,3,3,333,9,Loyal
2719000390773.0,149,1,2200.0,1,1,1,111,3,Lost
2719000390827.0,95,2,2510.0,2,1,1,211,4,At Risk
2719000390858.0,62,3,4536.04,2,2,2,222,6,Potential
2719000390872.0,22,26,36072.31,4,5,4,454,13,Champions
2719000390926.0,136,16,13474.48,1,5,3,153,9,Loyal
2719000390940.0,54,5,46299.64,2,3,5,235,10,Loyal
2719000390957.0,17,13,35711.46,4,5,4,454,13,Champions
2719000396034.0,85,1,2250.0,2,1,1,211,4,At Risk
2719000396041.0,85,11,18550.0,2,4,3,243,9,Loyal
2719000396089.0,16,2,2028.96,4,1,1,411,6,Potential
2719000396096.0,36,10,10125.1,3,4,2,342,9,Loyal
2719000396102.0,5,6,4640.0,5,3,2,532,10,Loyal
2719000396126.0,63,2,4820.0,2,1,2,212,5,At Risk
2719000396140.0,117,1,20330.0,1,1,4,114,6,Potential
2719000396164.0,2,12,65455.0,5,4,5,545,14,Champions
2719000396171.0,225,1,1390.0,1,1,1,111,3,Lost
2719000396188.0,41,1,4910.0,3,1,2,312,6,Potential
2719000396287.0,19,1,1630.0,4,1,1,411,6,Potential
2719000396317.0,11,5,4411.0,4,3,1,431,8,Potential
2719000396355.0,61,3,3450.0,2,2,1,221,5,At Risk
2719000396362.0,114,2,11680.0,1,1,3,113,5,At Risk
2719000396379.0,108,9,36190.0,2,4,4,244,10,Loyal
2719000396416.0,28,6,9250.0,3,3,2,332,8,Potential
2719000396430.0,16,6,18430.0,4,3,3,433,10,Loyal
2719000396447.0,74,1,1018.28,2,1,1,211,4,At Risk
2719000396454.0,116,1,1940.0,1,1,1,111,3,Lost
2719000396478.0,12,5,19175.0,4,3,3,433,10,Loyal
2719000396515.0,11,11,49840.0,4,4,5,445,13,Champions
2719000396560.0,121,1,5650.0,1,1,2,112,4,At Risk
2719000396584.0,90,4,8590.6,2,3,2,232,7,Potential
2719000396614.0,5,10,81508.9,5,4,5,545,14,Champions
2719000396621.0,29,4,71120.0,3,3,5,335,11,Loyal
2719000396638.0,44,6,11980.0,3,3,3,333,9,Loyal
2719000396645.0,17,33,93993.84,4,5,5,455,14,Champions
2719000396676.0,12,7,28784.64,4,4,4,444,12,Champions
2719000396690.0,194,1,5370.0,1,1,2,112,4,At Risk
2719000396713.0,109,8,15921.800000000001,2,4,3,243,9,Loyal
2719000396737.0,69,6,12005.0,2,3,3,233,8,Potential
2719000396782.0,47,1,3800.0,3,1,1,311,5,At Risk
2719000396805.0,108,3,5767.5,2,2,2,222,6,Potential
2719000396829.0,41,2,910.0,3,1,1,311,5,At Risk
2719000396867.0,9,12,9920.0,4,4,2,442,10,Loyal
2719000396881.0,40,1,24700.0,3,1,4,314,8,Potential
2719000396904.0,9,17,79065.9,4,5,5,455,14,Champions
2719000396911.0,223,1,100.0,1,1,1,111,3,Lost
2719000396928.0,2,9,9300.0,5,4,2,542,11,Loyal
2719000396935.0,213,1,1160.0,1,1,1,111,3,Lost
2719000396959.0,14,7,6560.0,4,4,2,442,10,Loyal
2719000396973.0,105,3,19620.0,2,2,3,223,7,Potential
2719000396980.0,14,9,18251.72,4,4,3,443,11,Loyal
2719000397031.0,5,6,21160.0,5,3,4,534,12,Champions
2719000397055.0,29,2,2167.7200000000003,3,1,1,311,5,At Risk
2719000397079.0,63,2,18355.34,2,1,3,213,6,Potential
2719000397086.0,34,1,1480.0,3,1,1,311,5,At Risk
2719000397123.0,30,2,4270.0,3,1,1,311,5,At Risk
2719000397130.0,92,5,10664.380000000001,2,3,2,232,7,Potential
2719000397161.0,9,18,70680.64,4,5,5,455,14,Champions
2719000397192.0,39,6,30275.0,3,3,4,334,10,Loyal
2719000397208.0,96,2,5276.0,2,1,2,212,5,At Risk
2719000397215.0,39,7,27094.0,3,4,4,344,11,Loyal
2719000397222.0,21,10,15735.0,4,4,3,443,11,Loyal
2719000397246.0,48,2,2680.0,3,1,1,311,5,At Risk
2719000397253.0,3,4,27370.32,5,3,4,534,12,Champions
2719000397277.0,124,1,5680.0,1,1,2,112,4,At Risk
2719000397291.0,30,3,9220.0,3,2,2,322,7,Potential
2719000397307.0,1,30,94621.7,5,5,5,555,15,Champions
2719000397314.0,40,5,19620.0,3,3,3,333,9,Loyal
2719000397352.0,26,11,52576.62,3,4,5,345,12,Champions
2719000397369.0,197,1,930.0,1,1,1,111,3,Lost
2719000397420.0,157,1,3820.0,1,1,1,111,3,Lost
2719000397468.0,91,3,13115.0,2,2,3,223,7,Potential
2719000397475.0,32,4,6797.4800000000005,3,3,2,332,8,Potential
2719000397482.0,1,13,31791.120000000003,5,5,4,554,14,Champions
2719000397512.0,119,2,3830.0,1,1,1,111,3,Lost
2719000397536.0,75,1,7945.0,2,1,2,212,5,At Risk
2719000397611.0,112,9,111035.0,1,4,5,145,10,Loyal
2719000397659.0,151,1,2000.0,1,1,1,111,3,Lost
2719000397666.0,1,3,17260.0,5,2,3,523,10,Loyal
2719000397697.0,38,7,36903.92,3,4,4,344,11,Loyal
2719000397710.0,7,34,20523.26,5,5,4,554,14,Champions
2719000397727.0,188,3,10920.0,1,2,3,123,6,Potential
2719000397758.0,50,6,30068.68,3,3,4,334,10,Loyal
2719000397789.0,4,3,4320.0,5,2,1,521,8,Potential
2719000397826.0,108,1,9785.0,2,1,2,212,5,At Risk
2719000397833.0,2,27,129264.25,5,5,5,555,15,Champions
2719000397871.0,119,4,11890.0,1,3,3,133,7,Potential
2719000397895.0,23,23,90814.74,3,5,5,355,13,Champions
2719000397901.0,32,2,3450.0,3,1,1,311,5,At Risk
2719000397918.0,102,3,4590.0,2,2,2,222,6,Potential
2719000397956.0,18,1,640.0,4,1,1,411,6,Potential
2719000397963.0,19,2,10354.0,4,1,2,412,7,Potential
2719000397970.0,108,1,4620.0,2,1,2,212,5,At Risk
2719000397987.0,38,2,9085.0,3,1,2,312,6,Potential
2719000407525.0,166,3,18731.08,1,2,3,123,6,Potential
2719000407570.0,34,14,18645.0,3,5,3,353,11,Loyal
2719000407587.0,13,3,35835.0,4,2,4,424,10,Loyal
2719000407594.0,80,5,14550.0,2,3,3,233,8,Potential
2719000407624.0,12,24,81015.18,4,5,5,455,14,Champions
2719000407631.0,24,16,82965.0,3,5,5,355,13,Champions
2719000407723.0,77,1,3930.0,2,1,1,211,4,At Risk
2719000407730.0,114,3,13860.0,1,2,3,123,6,Potential
2719000407785.0,164,2,10695.0,1,1,2,112,4,At Risk
2719000407792.0,2,9,16900.0,5,4,3,543,12,Champions
2719000407839.0,65,3,11195.0,2,2,3,223,7,Potential
2719000407884.0,28,10,3490.0,3,4,1,341,8,Potential
2719000407891.0,3,65,129725.25,5,5,5,555,15,Champions
2719000407914.0,24,11,14907.86,3,4,3,343,10,Loyal
2719000407976.0,116,2,15840.0,1,1,3,113,5,At Risk
2719000407990.0,8,21,52946.66,5,5,5,555,15,Champions
2719000417043.0,11,22,109221.08,4,5,5,455,14,Champions
2719000417050.0,5,17,23297.8,5,5,4,554,14,Champions
2719000417074.0,59,6,32120.0,2,3,4,234,9,Loyal
2719000417111.0,56,4,30066.85,2,3,4,234,9,Loyal
2719000417142.0,95,1,4130.0,2,1,1,211,4,At Risk
2719000417159.0,26,9,5274.32,3,4,2,342,9,Loyal
2719000417173.0,106,2,10920.0,2,1,3,213,6,Potential
2719000417180.0,4,6,13072.3,5,3,3,533,11,Loyal
2719000417197.0,43,1,3630.0,3,1,1,311,5,At Risk
2719000417203.0,49,5,5540.0,3,3,2,332,8,Potential
2719000417210.0,38,2,1540.0,3,1,1,311,5,At Risk
2719000417227.0,39,9,34539.0,3,4,4,344,11,Loyal
2719000417234.0,12,14,67429.54000000001,4,5,5,455,14,Champions
2719000417258.0,14,8,32565.92,4,4,4,444,12,Champions
2719000417265.0,122,1,17240.0,1,1,3,113,5,At Risk
2719000417289.0,6,4,7760.0,5,3,2,532,10,Loyal
2719000417340.0,4,33,102728.59,5,5,5,555,15,Champions
2719000417364.0,3,18,44920.79,5,5,5,555,15,Champions
2719000417395.0,25,27,106019.17,3,5,5,355,13,Champions
2719000417432.0,1,13,36494.92,5,5,4,554,14,Champions
2719000417463.0,105,2,12910.0,2,1,3,213,6,Potential
2719000417470.0,187,1,915.0,1,1,1,111,3,Lost
2719000417487.0,7,9,19781.48,5,4,3,543,12,Champions
2719000417494.0,1,19,33731.54,5,5,4,554,14,Champions
2719000417517.0,95,5,16765.0,2,3,3,233,8,Potential
2719000417586.0,40,4,16040.0,3,3,3,333,9,Loyal
2719000417630.0,52,5,16655.0,3,3,3,333,9,Loyal
